uid,settlement_ru,district,street_ru,housenumber,current_zone,snap_distance_m,central_A_duration_min,central_B_distance_km,central_C_generalized_km,central_D_time_value,central_shortest_distance_km,central_segment_status,central_segment_flags,bam_B_distance_km,outer_B_distance_km
w319144220,Бендеры,Борисовка,улица Титова,60,2,13.3,5.19,3.5168,3.5133,6.109,3.5168,,,0.1817,1.9713
w319144136,Бендеры,Борисовка,улица Титова,61,2,17.3,5.53,3.7468,3.7428,6.512,3.7468,,,0.4117,2.2013
n4515161591,Бендеры,Борисовка,улица Титова,62,2,11.9,5.17,3.5099,3.5064,6.097,3.5099,,,0.1748,1.9644
w532689729,Бендеры,Борисовка,улица Титова,62,2,14.3,5.17,3.5146,3.5112,6.1,3.5146,,,0.1795,1.9692
w319144143,Бендеры,Борисовка,улица Титова,67,2,15.8,5.45,3.6936,3.6897,6.419,3.6936,,,0.3585,2.1481
w319144200,Бендеры,Борисовка,улица Титова,73,2,15.3,5.38,3.647,3.6431,6.337,3.647,,,0.3119,2.1015
w319144203,Бендеры,Борисовка,улица Титова,73,2,17.8,5.35,3.6282,3.6245,6.304,3.6282,,,0.2931,2.0828
n2325366574,Бендеры,Борисовка,улица Титова,112,2,7.2,6.54,4.341,4.3353,7.613,4.341,,,1.0059,2.7955
n2325366575,Бендеры,Борисовка,улица Титова,114,2,6.5,6.41,4.323,4.3174,7.526,4.323,,,0.9879,2.7776
w319523921,Бендеры,Борисовка,улица Титова,118,2,34.5,6.48,4.3107,4.3052,7.55,4.3107,,,0.9756,2.7652
w319523923,Бендеры,Борисовка,улица Титова,120,2,33.5,6.49,4.3926,4.3869,7.638,4.3926,,,1.0575,2.8471
n2325729632,Бендеры,Борисовка,улица Титова,122,2,5.7,6.51,4.4085,4.4028,7.664,4.4085,,,1.0734,2.863
w319523925,Бендеры,Борисовка,улица Титова,124,2,27.7,6.55,4.4416,4.4358,7.718,4.4416,,,1.1065,2.8961
w319620040,Бендеры,Борисовка,улица Титова,126,2,25.9,6.71,4.4078,4.4022,7.763,4.4078,,,1.0727,2.8624
w319620039,Бендеры,Борисовка,улица Титова,128,3,24.4,6.77,4.4331,4.4274,7.819,4.4331,,,1.098,2.8876
w319620043,Бендеры,Борисовка,улица Титова,130,2,14.3,6.86,4.4699,4.4641,7.901,4.4699,,,1.1348,2.9244
w224621713,Бендеры,Хомутяновка,улица Толстого,3,3,15.3,8.11,5.9392,5.935,9.995,5.9392,,,2.6173,4.407
w317053537,Бендеры,Хомутяновка,улица Толстого,5,3,13.9,6.91,5.8788,5.8746,9.335,5.8788,,,2.7705,4.5602
w317053531,Бендеры,Хомутяновка,улица Толстого,7,3,24.2,6.88,5.8666,5.8625,9.308,5.8666,,,2.7583,4.548
w318085557,Бендеры,Хомутяновка,улица Толстого,8,3,16.3,6.89,5.8708,5.8666,9.317,5.8708,,,2.7625,4.5521
w318085558,Бендеры,Хомутяновка,улица Толстого,10,3,15.0,6.86,5.8573,5.8531,9.287,5.8573,,,2.749,4.5386
w317053518,Бендеры,Хомутяновка,улица Толстого,11,3,17.5,6.96,5.8045,5.8003,9.282,5.8045,,,2.7664,4.556
w318085555,Бендеры,Хомутяновка,улица Толстого,12,3,10.3,6.83,5.8425,5.8383,9.255,5.8425,,,2.7342,4.5238
w317053517,Бендеры,Хомутяновка,улица Толстого,13,3,16.2,6.92,5.7901,5.7859,9.25,5.7901,,,2.7807,4.5704
w318085552,Бендеры,Хомутяновка,улица Толстого,14,3,16.2,6.88,5.844,5.8399,9.286,5.844,,,2.7358,4.5254
w317053514,Бендеры,Хомутяновка,улица Толстого,15,3,17.1,6.89,5.7765,5.7723,9.22,5.7765,,,2.7943,4.584
w318085548,Бендеры,Хомутяновка,улица Толстого,16,3,14.4,6.92,5.861,5.8568,9.323,5.861,,,2.7527,4.5423
w317053513,Бендеры,Хомутяновка,улица Толстого,17,3,16.8,6.85,5.7613,5.7571,9.187,5.7613,,,2.8095,4.5992
w318085547,Бендеры,Хомутяновка,улица Толстого,18,3,12.2,6.94,5.8003,5.7961,9.273,5.8003,,,2.7705,4.5602
w317053508,Бендеры,Хомутяновка,улица Толстого,19,3,18.4,6.82,5.7479,5.7437,9.157,5.7479,,,2.823,4.6126
w318085081,Бендеры,Хомутяновка,улица Толстого,20,3,10.5,6.88,5.7729,5.7687,9.212,5.7729,,,2.7979,4.5875
n2321833111,Бендеры,Хомутяновка,улица Толстого,21,3,11.0,6.76,5.7248,5.7206,9.106,5.7248,,,3.0786,4.8682
w317053507,Бендеры,Хомутяновка,улица Толстого,21,3,32.6,6.79,5.7348,5.7306,9.128,5.7348,,,2.8361,4.6257
n2321994003,Бендеры,Хомутяновка,улица Тургенева,1,3,1.8,5.79,5.0704,5.0669,7.965,5.0704,,,3.3309,6.3229
w301982096,Бендеры,Хомутяновка,улица Тургенева,3,3,12.3,5.74,4.8288,4.8251,7.699,4.8288,,,3.3708,6.0812
w161058107,Бендеры,Хомутяновка,улица Тургенева,4,3,11.3,5.52,4.696,4.6924,7.457,4.696,,,3.6661,5.9484
w303915690,Бендеры,Хомутяновка,улица Тургенева,4,3,9.5,5.43,4.696,4.6925,7.412,4.696,,,3.6662,5.9485
w301982090,Бендеры,Хомутяновка,улица Тургенева,7,3,20.0,5.59,4.7682,4.7645,7.565,4.7682,,,3.4314,6.0207
w301982089,Бендеры,Хомутяновка,улица Тургенева,9,3,22.2,5.51,4.7323,4.7286,7.486,4.7323,,,3.4673,5.9847
w303915693,Бендеры,Хомутяновка,улица Тургенева,13,3,12.6,5.28,4.6535,4.6499,7.292,4.6535,,,3.6237,5.906
w303915696,Бендеры,Хомутяновка,улица Тургенева,15,3,16.6,5.36,4.6684,4.6648,7.351,4.6684,,,3.6385,5.9208
w303915697,Бендеры,Хомутяновка,улица Тургенева,17,3,14.7,5.4,4.6841,4.6805,7.386,4.6841,,,3.6543,5.9366
w299629712,Бендеры,Хомутяновка,улица Халтурина,2а/1,3,10.5,6.04,5.066,5.0626,8.085,5.066,,,3.3265,6.3184
w184989535,Бендеры,Хомутяновка,улица Халтурина,6,3,14.4,5.73,5.1546,5.1511,8.02,5.1546,,,3.0684,4.8581
w209287700,Бендеры,Хомутяновка,улица Халтурина,19,3,28.8,5.29,4.9679,4.9649,7.61,4.9679,,,2.8818,4.6714
w209416061,Бендеры,Хомутяновка,улица Халтурина,106,3,22.2,5.19,4.9661,4.9632,7.56,4.9661,,,2.8194,4.609
w209416080,Бендеры,Хомутяновка,улица Халтурина,108,3,22.8,5.17,4.952,4.9491,7.54,4.952,,,2.8335,4.6232
w209416062,Бендеры,Хомутяновка,улица Халтурина,110,3,20.9,5.16,4.9358,4.9329,7.516,4.9358,,,2.8497,4.6393
w209416081,Бендеры,Хомутяновка,улица Халтурина,112,3,20.9,5.15,4.9216,4.9187,7.495,4.9216,,,2.8639,4.6535
w209416025,Бендеры,Хомутяновка,улица Халтурина,114,3,20.3,5.13,4.9079,4.905,7.475,4.9079,,,2.8777,4.6673
w209287626,Бендеры,Хомутяновка,улица Чайковского,1,3,15.8,6.09,5.1784,5.1746,8.223,5.1784,,,3.4389,5.2285
w318120131,Бендеры,Хомутяновка,улица Чайковского,2,3,23.2,5.86,5.1966,5.1926,8.125,5.1966,,,3.4571,5.2467
w209287677,Бендеры,Хомутяновка,улица Чайковского,3,3,12.4,6.12,5.0529,5.049,8.111,5.0529,,,3.554,6.3053
w318120134,Бендеры,Хомутяновка,улица Чайковского,4,3,19.0,5.94,5.23,5.226,8.198,5.23,,,3.4905,5.2801
w318120136,Бендеры,Хомутяновка,улица Чайковского,6,3,18.3,5.98,5.247,5.2431,8.236,5.247,,,3.5075,5.2971
w318120137,Бендеры,Хомутяновка,улица Чайковского,8,3,16.2,6.0,5.2581,5.2541,8.26,5.2581,,,3.5186,5.3082
w319366987,Бендеры,Хомутяновка,улица Чайковского,12,3,20.3,6.01,4.9942,4.9902,8.002,4.9942,,,3.5978,6.2467
w319367001,Бендеры,Хомутяновка,улица Чайковского,14,3,12.6,5.93,4.9595,4.9555,7.925,4.9595,,,3.6326,6.2119
n2337992799,Бендеры,Хомутяновка,улица Чернышевского,26,3,8.2,6.11,4.4511,4.4467,7.508,4.4511,,,4.4162,5.7035
n4997937710,Бендеры,Хомутяновка,улица Чехова,1,3,10.5,5.71,4.8401,4.8366,7.698,4.8401,,,3.3934,6.0925
w209287678,Бендеры,Хомутяновка,улица Чехова,1,3,13.4,5.65,4.8069,4.8036,7.634,4.8069,,,3.308,6.0593
w209287628,Бендеры,Хомутяновка,улица Чехова,2,3,13.3,5.5,4.801,4.7978,7.553,4.801,,,3.3021,6.0535
w209287648,Бендеры,Хомутяновка,улица Чехова,3,3,16.8,5.67,4.9311,4.9274,7.764,4.9311,,,3.4322,6.1835
w209287690,Бендеры,Хомутяновка,улица Чехова,4,3,12.3,5.79,4.9262,4.9226,7.823,4.9262,,,3.3449,6.1786
w209287649,Бендеры,Хомутяновка,улица Чехова,8,3,16.4,5.93,4.9747,4.9711,7.941,4.9747,,,3.4758,6.2272
w209287629,Бендеры,Хомутяновка,улица Чехова,10,3,13.7,6.1,5.019,5.0152,8.067,5.019,,,3.4472,6.2714
w319366988,Бендеры,Хомутяновка,улица Чехова,10,3,13.9,5.96,5.0572,5.0532,8.04,5.0572,,,3.5554,6.3096
w209287657,Бендеры,Хомутяновка,улица Чехова,14а,3,10.8,5.66,4.9046,4.901,7.732,4.9046,,,3.4057,6.157
w302066907,Бендеры,Хомутяновка,улица Чехова,27,3,23.5,4.94,4.6962,4.6933,7.165,4.6962,,,3.0893,5.9487
w302066906,Бендеры,Хомутяновка,улица Чехова,29,3,20.8,4.92,4.6793,4.6764,7.14,4.6793,,,3.1062,5.9318
n2321951523,Бендеры,Хомутяновка,улица Чехова,30,3,6.2,6.07,5.0995,5.0954,8.133,5.0995,,,3.5977,6.3519
w302066905,Бендеры,Хомутяновка,улица Чехова,31,3,20.3,4.91,4.6631,4.6602,7.116,4.6631,,,3.1224,5.9156
w209287630,Бендеры,Хомутяновка,улица Чехова,130,3,14.3,5.61,4.8286,4.8253,7.635,4.8286,,,3.3297,6.081
w209287661,Бендеры,Хомутяновка,улица Чехова,132,3,12.1,5.36,4.7428,4.7396,7.421,4.7428,,,3.2438,5.9952
n2457589696,Парканы,Парканы,улица Ленина,40,2,26.3,4.44,3.6258,4.9695,5.843,3.6258,,,4.3571,2.8741
n2457586882,Парканы,Парканы,улица Ленина,36,2,25.3,4.37,3.5797,4.8927,5.764,3.5797,,,4.311,2.828
n2457586660,Парканы,Парканы,улица Ленина,38,2,25.2,4.4,3.6046,4.9342,5.806,3.6046,,,4.3359,2.8529
n2457586881,Парканы,Парканы,улица Ленина,32,2,25.6,4.33,3.5573,4.8552,5.725,3.5573,,,4.2886,2.8055
n2457589695,Парканы,Парканы,улица Ленина,42,2,24.6,4.46,3.6446,5.0007,5.876,3.6446,,,4.3759,2.8929
n2457589697,Парканы,Парканы,улица Ленина,44,2,25.0,4.49,3.6624,5.0303,5.907,3.6624,,,4.3937,2.9107
n2457586879,Парканы,Парканы,улица Ленина,28,2,25.4,4.26,3.5102,4.7767,5.643,3.5102,,,4.2415,2.7585
n2457586880,Парканы,Парканы,улица Ленина,30,2,23.8,4.3,3.5332,4.815,5.682,3.5332,,,4.2644,2.7814
n2457589700,Парканы,Парканы,улица Ленина,46,2,25.9,4.56,3.7049,5.1012,5.982,3.7049,,,4.4362,2.9532
n2457586878,Парканы,Парканы,улица Ленина,26,2,25.4,4.23,3.4876,4.7392,5.603,3.4876,,,4.2189,2.7359
n2457589704,Парканы,Парканы,улица Ленина,48,2,26.3,4.58,3.7227,5.1308,6.014,3.7227,,,4.454,2.971
n2457589701,Парканы,Парканы,улица Ленина,50,2,26.0,4.61,3.7431,5.1648,6.049,3.7431,,,4.4744,2.9914
n2457586671,Парканы,Парканы,улица Ленина,24,2,27.0,4.2,3.4673,4.7053,5.567,3.4673,,,4.1986,2.7156
n2457589702,Парканы,Парканы,улица Ленина,52,2,26.5,4.64,3.7655,5.2022,6.088,3.7655,,,4.4968,3.0138
n2457586668,Парканы,Парканы,улица Ленина,54,2,25.5,4.67,3.7838,5.2327,6.12,3.7838,,,4.5151,3.0321
n2457586669,Парканы,Парканы,улица Ленина,20,2,33.3,4.13,3.4207,4.6275,5.486,3.4207,,,4.1519,2.6689
n2457589694,Парканы,Парканы,улица Ленина,56,2,24.6,4.69,3.7985,5.2572,6.146,3.7985,,,4.5297,3.0467
n2457586883,Парканы,Парканы,улица Ленина,58,2,24.9,4.72,3.8138,5.2827,6.173,3.8138,,,4.5451,3.0621
n2457589705,Парканы,Парканы,улица Ленина,60,2,26.7,4.74,3.831,5.3113,6.203,3.831,,,4.5623,3.0793
n2457586670,Парканы,Парканы,улица Ленина,22,2,22.6,4.16,3.4409,4.6613,5.522,3.4409,,,4.1722,2.6892
n2457589706,Парканы,Парканы,улица Ленина,62,2,24.6,4.76,3.8452,5.335,6.228,3.8452,,,4.5765,3.0935
n2457589707,Парканы,Парканы,улица Ленина,64,2,24.1,4.79,3.8609,5.3612,6.255,3.8609,,,4.5922,3.1092
n2457589703,Парканы,Парканы,улица Ленина,18,2,29.8,4.09,3.3943,4.5835,5.44,3.3943,,,4.1256,2.6426
n2457589708,Парканы,Парканы,улица Ленина,66,2,24.4,4.81,3.8774,5.3885,6.284,3.8774,,,4.6086,3.1256
n2457589709,Парканы,Парканы,улица Ленина,68,2,24.2,4.83,3.8917,5.4125,6.309,3.8917,,,4.623,3.14
n2457589710,Парканы,Парканы,улица Ленина,70,2,23.5,4.86,3.905,5.4347,6.332,3.905,,,4.6363,3.1533
n2457589711,Парканы,Парканы,улица Ленина,72,2,25.0,4.87,3.9175,5.4555,6.354,3.9175,,,4.6488,3.1658
n2457589712,Парканы,Парканы,улица Ленина,74,2,26.8,4.89,3.9311,5.4782,6.378,3.9311,,,4.6624,3.1794
n2457589713,Парканы,Парканы,улица Ленина,76,2,27.2,4.91,3.9428,5.4977,6.399,3.9428,,,4.6741,3.1911
n2457586667,Парканы,Парканы,улица Ленина,16,2,27.4,4.06,3.3743,4.5503,5.405,3.3743,,,4.1056,2.6226
n2457518558,Парканы,Парканы,улица Маяковского,34,4,18.5,7.88,5.5921,8.2427,9.53,5.5921,,,6.3234,4.8404
n2452549555,Парканы,Парканы,улица Чкалова,89,3,18.6,7.17,5.0424,7.3245,8.626,5.0424,,,5.7737,4.2907
n2457974022,Парканы,Парканы,улица Кирова,132,3,12.4,5.97,5.3236,7.796,8.31,5.3236,,,6.0549,4.5719
n2458505584,Парканы,Парканы,улица Карла Маркса,58,3,10.7,5.46,4.5256,6.4647,7.255,4.5256,,,5.2569,3.7739
n2458529470,Парканы,Парканы,улица Карла Маркса,39,3,14.0,5.58,4.605,6.597,7.393,4.605,,,5.3363,3.8533
n2451248424,Парканы,Парканы,улица Чкалова,10,3,16.5,5.75,4.4513,6.3392,7.325,4.4513,,,5.1826,3.6996
n2458493000,Парканы,Парканы,улица Энгельса,74,3,6.1,6.47,5.0492,7.3383,8.283,5.0492,,,5.7805,4.2975
n2458492990,Парканы,Парканы,улица Энгельса,69,3,15.0,6.36,5.0024,7.2605,8.181,5.0024,,,5.7337,4.2507
n2452549552,Парканы,Парканы,улица Чкалова,87,3,20.0,7.14,5.0291,7.3022,8.597,5.0291,,,5.7604,4.2774
n2452549549,Парканы,Парканы,улица Чкалова,85,3,18.4,7.1,5.0145,7.2778,8.564,5.0145,,,5.7458,4.2628
n2458363368,Парканы,Парканы,улица Мичурина,31,3,19.7,6.35,5.3422,7.8263,8.516,5.3422,,,6.0735,4.5905
n2458505585,Парканы,Парканы,улица Карла Маркса,60,3,10.7,5.48,4.5395,6.4878,7.279,4.5395,,,5.2708,3.7878
n2458529472,Парканы,Парканы,улица Карла Маркса,41,3,15.5,5.6,4.6229,6.6268,7.425,4.6229,,,5.3542,3.8712
n2451248422,Парканы,Парканы,улица Чкалова,6,3,16.2,5.68,4.4229,6.2918,7.264,4.4229,,,5.1542,3.6712
n2452549546,Парканы,Парканы,улица Чкалова,83,3,19.0,7.06,4.999,7.252,8.531,4.999,,,5.7303,4.2473
n2452549542,Парканы,Парканы,улица Чкалова,81,3,17.4,7.03,4.9845,7.2278,8.499,4.9845,,,5.7158,4.2328
n2458492999,Парканы,Парканы,улица Энгельса,76,3,5.6,6.44,5.0371,7.3183,8.257,5.0371,,,5.7684,4.2854
n2458363375,Парканы,Парканы,улица Мичурина,22,3,5.5,6.39,5.0202,7.2903,8.214,5.0202,,,5.7514,4.2684
n2458529475,Парканы,Парканы,улица Карла Маркса,62,3,9.5,5.5,4.5525,6.5095,7.302,4.5525,,,5.2838,3.8008
n2451248421,Парканы,Парканы,улица Чкалова,4,3,16.5,5.64,4.4035,6.2593,7.221,4.4035,,,5.1348,3.6517
n2458492989,Парканы,Парканы,улица Энгельса,71,3,15.8,6.32,4.9868,7.2345,8.146,4.9868,,,5.7181,4.2351
n2452549539,Парканы,Парканы,улица Чкалова,79,3,18.2,6.99,4.9676,7.1997,8.462,4.9676,,,5.6989,4.2159
n2459682704,Парканы,Парканы,улица Петра Николаева,88,4,9.4,6.92,5.8128,8.6108,9.27,5.8128,,,6.5441,5.0611
n2452549533,Парканы,Парканы,улица Чкалова,75,3,18.5,6.9,4.9327,7.1415,8.384,4.9327,,,5.664,4.181
n2452549536,Парканы,Парканы,улица Чкалова,77,3,19.6,6.94,4.9498,7.17,8.422,4.9498,,,5.6811,4.1981
n2323152081,Парканы,Парканы,улица Чкалова,2,3,16.1,5.59,4.3842,6.2272,7.178,4.3842,,,5.1155,3.6325
n2458529485,Парканы,Парканы,улица Карла Маркса,43,3,14.4,5.63,4.6415,6.6578,7.457,4.6415,,,5.3728,3.8898
n2452549532,Парканы,Парканы,улица Чкалова,73,3,18.6,6.86,4.9136,7.1095,8.343,4.9136,,,5.6448,4.1618
n2458492998,Парканы,Парканы,улица Энгельса,78,3,5.5,6.41,5.0241,7.2965,8.228,5.0241,,,5.7554,4.2724
n2458529478,Парканы,Парканы,улица Карла Маркса,64,3,8.8,5.53,4.571,6.5402,7.333,4.571,,,5.3022,3.8192
n2459893728,Парканы,Парканы,улица Романенко,172,4,7.8,8.33,7.1742,10.879,11.339,7.1742,,,7.9055,6.4225
n2459858338,Парканы,Парканы,улица Романенко,171,4,20.8,8.13,7.1089,10.7703,11.175,7.1089,,,7.8402,6.3572
n2460055530,Парканы,Парканы,улица Свердлова,126,4,9.8,8.78,7.3631,11.1935,11.753,7.3631,,,8.0944,6.6114
n2460055565,Парканы,Парканы,улица Карла Маркса,330,4,11.0,8.56,6.864,10.3615,11.142,6.864,,,7.5953,6.1123
n2460033768,Парканы,Парканы,улица Свердлова,81,4,14.1,8.71,7.3343,11.1455,11.689,7.3343,,,8.0656,6.5826
