uid,osm_type,osm_id,settlement_ru,district_ru,street_ru,housenumber,full_address_ru,canonical_address_key,zone_id,expected_km,central_km,bam_km,service_status,address_status,assignment_basis,source_dataset_version,owner_review_required,direct_export_eligible
w295076544,w,295076544,Бендеры,,улица Шевченко,3А,"Бендеры, улица Шевченко, дом 3А",бендеры||улица шевченко|3а,1,1.517,1.187,3.8791,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076081,w,295076081,Бендеры,,улица Шевченко,4,"Бендеры, улица Шевченко, дом 4",бендеры||улица шевченко|4,,1.546,1.216,,disputed,disputed,quarantined: coordinate conflict > tolerance,moldova-pbf:09ba0c058e89,True,False
w295076080,w,295076080,Бендеры,,улица Шевченко,4А,"Бендеры, улица Шевченко, дом 4А",бендеры||улица шевченко|4а,1,1.559,1.23,3.9218,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076545,w,295076545,Бендеры,,улица Шевченко,5,"Бендеры, улица Шевченко, дом 5",бендеры||улица шевченко|5,1,1.502,1.172,3.8645,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076078,w,295076078,Бендеры,,улица Шевченко,6,"Бендеры, улица Шевченко, дом 6",бендеры||улица шевченко|6,1,1.54,1.211,3.9026,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076548,w,295076548,Бендеры,,улица Шевченко,7,"Бендеры, улица Шевченко, дом 7",бендеры||улица шевченко|7,1,1.474,1.144,3.836,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w315848055,w,315848055,Бендеры,,улица Шевченко,8А,"Бендеры, улица Шевченко, дом 8А",бендеры||улица шевченко|8а,1,1.518,1.188,3.88,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076077,w,295076077,Бендеры,,улица Шевченко,10,"Бендеры, улица Шевченко, дом 10",бендеры||улица шевченко|10,1,1.508,1.178,3.8704,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080209,w,295080209,Бендеры,,улица Шевченко,11,"Бендеры, улица Шевченко, дом 11",бендеры||улица шевченко|11,1,1.491,1.161,3.8535,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080211,w,295080211,Бендеры,,улица Шевченко,11,"Бендеры, улица Шевченко, дом 11",бендеры||улица шевченко|11,1,1.491,1.182,3.8744,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080210,w,295080210,Бендеры,,улица Шевченко,13,"Бендеры, улица Шевченко, дом 13",бендеры||улица шевченко|13,1,1.533,1.203,3.8953,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295079343,w,295079343,Бендеры,,улица Шевченко,14,"Бендеры, улица Шевченко, дом 14",бендеры||улица шевченко|14,1,1.508,1.178,3.8701,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295079348,w,295079348,Бендеры,,улица Шевченко,14А,"Бендеры, улица Шевченко, дом 14А",бендеры||улица шевченко|14а,1,1.525,1.196,3.8877,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080213,w,295080213,Бендеры,,улица Шевченко,15,"Бендеры, улица Шевченко, дом 15",бендеры||улица шевченко|15,1,1.546,1.216,3.9082,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080204,w,295080204,Бендеры,,улица Шевченко,16,"Бендеры, улица Шевченко, дом 16",бендеры||улица шевченко|16,1,1.539,1.209,3.9013,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080214,w,295080214,Бендеры,,улица Шевченко,"17 и 17 ""а""","Бендеры, улица Шевченко, дом 17 и 17 ""а""","бендеры||улица шевченко|17 и 17 ""а""",1,1.556,1.226,3.9185,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080215,w,295080215,Бендеры,,улица Шевченко,19,"Бендеры, улица Шевченко, дом 19",бендеры||улица шевченко|19,1,1.573,1.244,3.9358,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080202,w,295080202,Бендеры,,улица Шевченко,20,"Бендеры, улица Шевченко, дом 20",бендеры||улица шевченко|20,1,1.565,1.236,3.9276,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080216,w,295080216,Бендеры,,улица Шевченко,21,"Бендеры, улица Шевченко, дом 21",бендеры||улица шевченко|21,1,1.615,1.286,3.9775,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295080203,w,295080203,Бендеры,,улица Шевченко,22,"Бендеры, улица Шевченко, дом 22",бендеры||улица шевченко|22,1,1.581,1.251,3.9429,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295088573,w,295088573,Бендеры,,улица Шевченко,22А,"Бендеры, улица Шевченко, дом 22А",бендеры||улица шевченко|22а,1,1.627,1.298,3.9898,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295088576,w,295088576,Бендеры,,улица Шевченко,24,"Бендеры, улица Шевченко, дом 24",бендеры||улица шевченко|24,,1.657,1.327,,disputed,disputed,quarantined: coordinate conflict > tolerance,moldova-pbf:09ba0c058e89,True,False
w295088574,w,295088574,Бендеры,,улица Шевченко,24а,"Бендеры, улица Шевченко, дом 24а",бендеры||улица шевченко|24а,1,1.641,1.312,4.0039,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295117479,w,295117479,Бендеры,,улица Шевченко,25,"Бендеры, улица Шевченко, дом 25",бендеры||улица шевченко|25,1,1.634,1.304,3.9965,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295088568,w,295088568,Бендеры,,улица Шевченко,26,"Бендеры, улица Шевченко, дом 26",бендеры||улица шевченко|26,1,1.71,1.38,4.0719,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295088567,w,295088567,Бендеры,,улица Шевченко,26а,"Бендеры, улица Шевченко, дом 26а",бендеры||улица шевченко|26а,1,1.681,1.351,4.0431,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295117482,w,295117482,Бендеры,,улица Шевченко,27,"Бендеры, улица Шевченко, дом 27",бендеры||улица шевченко|27,1,1.659,1.329,4.0216,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295401096,w,295401096,Бендеры,,улица Шевченко,28,"Бендеры, улица Шевченко, дом 28",бендеры||улица шевченко|28,1,1.793,1.464,4.1557,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295401097,w,295401097,Бендеры,,улица Шевченко,28а,"Бендеры, улица Шевченко, дом 28а",бендеры||улица шевченко|28а,1,1.807,1.477,4.1695,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295117484,w,295117484,Бендеры,,улица Шевченко,29,"Бендеры, улица Шевченко, дом 29",бендеры||улица шевченко|29,1,1.679,1.349,4.041,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295401098,w,295401098,Бендеры,,улица Шевченко,30,"Бендеры, улица Шевченко, дом 30",бендеры||улица шевченко|30,1,1.827,1.497,4.1892,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295117486,w,295117486,Бендеры,,улица Шевченко,31,"Бендеры, улица Шевченко, дом 31",бендеры||улица шевченко|31,1,1.691,1.362,4.0537,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295401099,w,295401099,Бендеры,,улица Шевченко,32,"Бендеры, улица Шевченко, дом 32",бендеры||улица шевченко|32,1,1.845,1.515,4.2071,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295540305,w,295540305,Бендеры,,улица Шевченко,33,"Бендеры, улица Шевченко, дом 33",бендеры||улица шевченко|33,1,1.788,1.458,4.1506,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295540307,w,295540307,Бендеры,,улица Шевченко,33а,"Бендеры, улица Шевченко, дом 33а",бендеры||улица шевченко|33а,1,1.805,1.475,4.1674,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295401100,w,295401100,Бендеры,,улица Шевченко,34,"Бендеры, улица Шевченко, дом 34",бендеры||улица шевченко|34,1,1.859,1.529,4.2213,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295540308,w,295540308,Бендеры,,улица Шевченко,35,"Бендеры, улица Шевченко, дом 35",бендеры||улица шевченко|35,1,1.818,1.489,4.1807,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295401101,w,295401101,Бендеры,,улица Шевченко,36,"Бендеры, улица Шевченко, дом 36",бендеры||улица шевченко|36,1,1.874,1.544,4.2364,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295540309,w,295540309,Бендеры,,улица Шевченко,37,"Бендеры, улица Шевченко, дом 37",бендеры||улица шевченко|37,1,1.829,1.5,4.1915,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295401102,w,295401102,Бендеры,,улица Шевченко,38,"Бендеры, улица Шевченко, дом 38",бендеры||улица шевченко|38,1,1.889,1.56,4.2519,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295540310,w,295540310,Бендеры,,улица Шевченко,39,"Бендеры, улица Шевченко, дом 39",бендеры||улица шевченко|39,1,1.845,1.515,4.2074,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295421429,w,295421429,Бендеры,,улица Шевченко,40,"Бендеры, улица Шевченко, дом 40",бендеры||улица шевченко|40,1,1.905,1.576,4.2678,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295540317,w,295540317,Бендеры,,улица Шевченко,41,"Бендеры, улица Шевченко, дом 41",бендеры||улица шевченко|41,1,1.859,1.529,4.2212,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295540316,w,295540316,Бендеры,,улица Шевченко,43,"Бендеры, улица Шевченко, дом 43",бендеры||улица шевченко|43,1,1.874,1.545,4.2368,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295540320,w,295540320,Бендеры,,улица Шевченко,45,"Бендеры, улица Шевченко, дом 45",бендеры||улица шевченко|45,1,1.889,1.56,4.2516,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n5133765200,n,5133765200,Бендеры,,улица Шевченко,59,"Бендеры, улица Шевченко, дом 59",бендеры||улица шевченко|59,1,1.723,1.393,4.0851,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076076,w,295076076,Бендеры,,улица Шевченко,63,"Бендеры, улица Шевченко, дом 63",бендеры||улица шевченко|63,1,1.48,1.15,3.8423,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076541,w,295076541,Бендеры,,улица Шевченко,67,"Бендеры, улица Шевченко, дом 67",бендеры||улица шевченко|67,1,1.568,1.249,3.9407,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
