current_zone,directed_states,district,house,km_10c,km_10d,off_road_m,owner_review_required,status,street,uid
3,2,Хомутяновка,52,5.4536,5.291,18.05,True,OK,Молодёжная улица,w184989536
3,2,Хомутяновка,52а/1,5.6305,5.4439,24.81,True,OK,Молодёжная улица,w209654410
1,2,Хомутяновка,2,1.6384,1.2955,16.32,True,OK,Московская улица,w161058097
1,2,Хомутяновка,9,,1.2829,21.86,True,OK,Московская улица,w291423988
4,2,Борисовка,1/3,4.8808,4.6521,17.12,True,OK,Новый проезд,n2339316692
3,2,Борисовка,1а,4.5831,4.5938,18.0,True,OK,Новый проезд,n2334334346
3,2,Борисовка,1а,4.4776,4.4884,8.74,True,OK,Новый проезд,w184989559
4,2,Борисовка,3а,4.5128,4.5345,17.31,True,OK,Новый проезд,n2334334349
4,2,Борисовка,4,4.9029,4.6305,9.77,True,OK,Новый проезд,n2334338352
4,2,Борисовка,5,4.7427,4.7621,21.37,True,OK,Новый проезд,n2334338353
4,2,Борисовка,10,4.7034,4.7142,5.23,True,OK,Новый проезд,n2334338351
4,2,Борисовка,40,4.5491,4.5599,14.8,True,OK,Новый проезд,n2334331716
4,2,Борисовка,46,4.5996,4.5613,21.58,True,OK,Новый проезд,n2334331723
2,2,Борисовка,1,4.4137,4.4245,12.82,True,OK,Одесская улица,w91848805
4,2,Борисовка,3,,4.6426,12.89,True,OK,Одесская улица,w91848809
3,2,Борисовка,4,4.7397,4.6105,24.6,True,OK,Одесская улица,w91848807
4,2,Борисовка,5,4.6508,4.6616,11.22,True,OK,Одесская улица,w91848799
3,2,Борисовка,6,4.5377,4.6462,65.47,True,OK,Одесская улица,w209267174
3,2,Борисовка,8,4.773,4.5461,14.67,True,OK,Одесская улица,w209267141
3,2,Борисовка,10,4.8548,4.4643,13.75,True,OK,Одесская улица,w209267152
3,2,Борисовка,12,,4.5222,13.78,True,OK,Одесская улица,w209267119
4,2,Борисовка,14,,4.6612,12.93,True,OK,Одесская улица,w209267172
4,2,Борисовка,27,4.581,4.5918,17.26,True,OK,Одесская улица,w209267114
2,2,Борисовка,33,4.7412,4.3991,16.23,True,OK,Одесская улица,w91848812
2,2,Борисовка,35,4.4021,4.4129,16.91,True,OK,Одесская улица,w91848808
3,2,Борисовка,37,4.4789,4.4897,16.49,True,OK,Одесская улица,w91848810
3,2,Борисовка,39,,4.531,18.2,True,OK,Одесская улица,w91848811
3,2,Борисовка,67а,4.5537,4.5645,59.81,True,OK,Одесская улица,w224682791
4,2,Хомутяновка,3,,5.5847,14.5,True,OK,Пионерская улица,w209273611
4,2,Хомутяновка,5,,5.6231,16.37,True,OK,Пионерская улица,w209273594
4,2,Хомутяновка,5,,5.581,15.23,True,OK,Пионерская улица,w209273613
4,2,Борисовка,7,,5.5887,15.61,True,OK,Пионерская улица,w209273580
4,2,Хомутяновка,7,5.5351,5.5459,15.72,True,OK,Пионерская улица,w209273616
4,2,Хомутяновка,9,5.4841,5.4949,13.52,True,OK,Пионерская улица,w209273593
4,2,Борисовка,9,5.6755,5.4683,16.9,True,OK,Пионерская улица,w209273618
4,2,Борисовка,15,,5.5793,19.28,True,OK,Пионерская улица,w352669559
4,2,Борисовка,19,,5.965,15.3,True,OK,Пионерская улица,w222986045
4,2,Борисовка,21,5.9465,5.9573,12.72,True,OK,Пионерская улица,w222986047
4,2,Борисовка,23,5.9203,5.9311,12.22,True,OK,Пионерская улица,w222986049
4,2,Борисовка,27,6.0773,6.0881,15.07,True,OK,Пионерская улица,w103992693
4,2,Борисовка,27,,6.0548,14.4,True,OK,Пионерская улица,w103992762
4,2,Борисовка,27,,6.0321,14.64,True,OK,Пионерская улица,w103992885
4,2,Борисовка,27,5.9035,5.9143,21.8,True,OK,Пионерская улица,w352670176
4,2,Борисовка,31,,6.1223,15.3,True,OK,Пионерская улица,w103992864
4,2,Борисовка,33,6.1194,6.1301,14.72,True,OK,Пионерская улица,w103992858
4,2,Борисовка,35,,6.0151,12.01,True,OK,Пионерская улица,w103992712
4,2,Борисовка,37,6.0328,6.0436,14.35,True,OK,Пионерская улица,w103992696
4,2,Борисовка,7,5.4343,5.226,9.68,True,OK,Пионерский переулок,w318090605
3,2,Хомутяновка,12,,4.5222,13.31,True,OK,Протягайловская улица,w353044316
3,2,Хомутяновка,13,4.1425,4.114,13.21,True,OK,Протягайловская улица,w354630979
3,2,Хомутяновка,16,4.2058,4.1724,17.69,True,OK,Протягайловская улица,w353044314
3,2,Хомутяновка,17,4.4833,4.2109,16.78,True,OK,Протягайловская улица,w353978195
3,2,Хомутяновка,18,4.2271,4.1937,19.62,True,OK,Протягайловская улица,w353044313
3,2,Хомутяновка,19,4.4634,4.2307,13.72,True,OK,Протягайловская улица,w353975790
3,2,Хомутяновка,20,4.4737,4.2205,16.18,True,OK,Протягайловская улица,w353044312
3,2,Хомутяновка,22,4.4531,4.2411,22.34,True,OK,Протягайловская улица,w353044311
3,2,Хомутяновка,2,4.8756,4.7762,3.52,True,OK,Путейская улица,n2321993999
3,2,Хомутяновка,4,4.9338,4.718,45.82,True,OK,Путейская улица,w301982104
3,2,Хомутяновка,6,4.7372,4.7038,17.98,True,OK,Путейская улица,w301982107
3,2,Хомутяновка,10,4.9794,4.6725,17.8,True,OK,Путейская улица,w301982108
3,2,Хомутяновка,10а,4.6831,4.6498,18.86,True,OK,Путейская улица,w301982110
3,2,Хомутяновка,12,5.0149,4.637,18.87,True,OK,Путейская улица,w301982111
3,2,Хомутяновка,12а,5.0338,4.618,29.48,True,OK,Путейская улица,w301982112
3,2,Хомутяновка,12б,4.6564,4.623,14.83,True,OK,Путейская улица,w301982113
3,2,Хомутяновка,2,6.3387,5.0918,27.63,True,OK,Санаторная улица,w352064506
3,2,Хомутяновка,56,6.0651,5.372,22.28,True,OK,Санаторная улица,w352284664
4,2,Хомутяновка,58,,5.3986,20.6,True,OK,Санаторная улица,w352265835
4,2,Хомутяновка,70,5.525,5.4917,23.1,True,OK,Санаторная улица,w352163177
4,2,Хомутяновка,72,,5.5274,23.85,True,OK,Санаторная улица,w352163171
4,2,Хомутяновка,74,5.5631,5.5297,24.59,True,OK,Санаторная улица,w352163169
3,2,Хомутяновка,1а,4.6157,4.4869,10.67,True,OK,Севастопольская улица,w161058110
3,2,Хомутяновка,2,4.7608,4.6131,19.29,True,OK,Севастопольская улица,w302066913
3,2,Хомутяновка,4,4.6256,4.5922,21.71,True,OK,Севастопольская улица,w302066914
3,2,Хомутяновка,4а,4.5249,4.4752,29.56,True,OK,Севастопольская улица,w161058104
3,2,Хомутяновка,5,4.5637,4.5303,41.53,True,OK,Севастопольская улица,w161058112
3,2,Хомутяновка,10,4.5554,4.522,30.16,True,OK,Севастопольская улица,w302066902
3,2,Хомутяновка,12,4.8621,4.5117,19.05,True,OK,Севастопольская улица,w302066901
3,2,Хомутяновка,14,4.6077,4.495,20.09,True,OK,Севастопольская улица,w302066903
3,2,Хомутяновка,16,4.6337,4.469,19.11,True,OK,Севастопольская улица,w302066894
3,2,Хомутяновка,24,4.4342,4.2582,25.4,True,OK,Севастопольская улица,w303915676
3,2,Хомутяновка,26,4.2569,4.2235,14.97,True,OK,Севастопольская улица,w304088452
3,2,Хомутяновка,1,5.1579,5.1245,8.08,True,OK,Треугольный переулок,w302074753
3,2,Хомутяновка,2,5.1592,5.1259,8.37,True,OK,Треугольный переулок,w351854665
3,2,Хомутяновка,3,5.2798,5.0402,13.1,True,OK,Треугольный переулок,w302074755
3,2,Хомутяновка,4,5.2299,5.09,13.02,True,OK,Треугольный переулок,w302369879
3,2,Хомутяновка,5,5.0689,5.0355,14.91,True,OK,Треугольный переулок,w302074746
3,2,Хомутяновка,6,5.106,5.0726,12.73,True,OK,Треугольный переулок,w302369878
3,2,Хомутяновка,7,5.2396,5.0803,14.78,True,OK,Треугольный переулок,w302074749
3,2,Хомутяновка,8 кв. 2,5.1689,5.1356,15.42,True,OK,Треугольный переулок,n4835076144
3,2,Хомутяновка,8 кв. 3,5.1778,5.1422,28.11,True,OK,Треугольный переулок,n4835076145
3,2,Хомутяновка,9,5.2549,5.065,13.09,True,OK,Треугольный переулок,w302074748
3,2,Хомутяновка,11,5.0827,5.0494,13.79,True,OK,Треугольный переулок,w302074747
4,2,Борисовка,5,5.1043,4.6947,32.42,True,OK,Фонтанная улица,w209267179
4,2,Борисовка,8,4.7516,4.7624,20.86,True,OK,Фонтанная улица,n2322107948
4,2,Борисовка,18,4.8221,4.8328,18.54,True,OK,Фонтанная улица,n5172818464
4,2,Борисовка,22,4.8626,4.8734,14.33,True,OK,Фонтанная улица,n2322107950
4,2,Борисовка,24,4.93,4.9408,16.15,True,OK,Фонтанная улица,n2322107954
4,2,Борисовка,30,5.0091,5.0199,17.66,True,OK,Фонтанная улица,w319134694
4,2,Борисовка,35,5.0093,4.927,13.03,True,OK,Фонтанная улица,n2322107952
4,2,Борисовка,36,5.1432,5.1441,23.91,True,OK,Фонтанная улица,n2322107955
4,2,Борисовка,41,4.9772,4.988,10.34,True,OK,Фонтанная улица,n2322107953
4,2,Борисовка,41,4.9736,4.9844,20.85,True,OK,Фонтанная улица,w318090601
4,2,Борисовка,43,5.2391,4.9983,21.0,True,OK,Фонтанная улица,w318090600
4,2,Борисовка,59,5.079,5.0898,15.72,True,OK,Фонтанная улица,n2322107956
4,2,Борисовка,61,5.1317,5.1057,19.37,True,OK,Фонтанная улица,w318090596
2,2,Борисовка,4,4.3462,4.357,19.47,True,OK,Хотинская улица,w352667497
3,2,Борисовка,4а,4.5033,4.3991,15.23,True,OK,Хотинская улица,w352667495
3,2,Борисовка,4б,4.5193,4.383,16.1,True,OK,Хотинская улица,w352667496
2,2,Борисовка,6,4.5881,4.3143,15.92,True,OK,Хотинская улица,w352667493
3,2,Борисовка,18,4.4658,4.4277,14.79,True,OK,Хотинская улица,w352667488
2,2,Борисовка,49,4.5613,4.3451,16.51,True,OK,Хотинская улица,w91848287
2,2,Борисовка,51,4.9692,4.451,15.1,True,OK,Хотинская улица,w91848274
3,2,Борисовка,53,4.4016,4.4124,21.45,True,OK,Хотинская улица,w91848283
3,2,Борисовка,55,,4.4607,20.38,True,OK,Хотинская улица,w91848277
3,2,Борисовка,73,4.9217,4.5583,24.88,True,OK,Хотинская улица,w352153734
3,2,Борисовка,77,4.8864,4.8972,19.31,True,OK,Хотинская улица,w352153729
3,2,Борисовка,144,4.5178,4.5286,20.09,True,OK,Хотинская улица,w352153731
3,2,Борисовка,146,4.5678,4.5786,19.5,True,OK,Хотинская улица,w352667484
3,2,Борисовка,148,4.8699,4.5979,20.83,True,OK,Хотинская улица,w352667485
3,2,Борисовка,150,4.8587,4.6091,23.25,True,OK,Хотинская улица,w352667487
3,2,Борисовка,152,4.7337,4.7021,63.71,True,OK,Хотинская улица,w116073594
3,2,Хомутяновка,4,4.5844,4.5511,11.29,True,OK,Школьная улица,w209287668
3,2,Хомутяновка,4,4.7531,4.5005,15.51,True,OK,Школьная улица,w209287692
3,2,Хомутяновка,5,4.3737,4.3751,16.27,True,OK,Школьная улица,w302066931
3,2,Хомутяновка,6,4.7864,4.6417,48.83,True,OK,Школьная улица,w209287627
3,2,Хомутяновка,7,4.435,4.4016,24.07,True,OK,Школьная улица,w302066932
3,2,Хомутяновка,9,4.4768,4.4434,16.66,True,OK,Школьная улица,w302066945
3,2,Хомутяновка,11,4.6923,4.4678,22.79,True,OK,Школьная улица,w302066949
3,2,Хомутяновка,13,4.5214,4.4881,17.81,True,OK,Школьная улица,w302066948
3,2,Хомутяновка,15,4.5442,4.5108,17.94,True,OK,Школьная улица,w302066951
3,2,Хомутяновка,17,4.5632,4.5298,17.11,True,OK,Школьная улица,w302066947
3,2,Хомутяновка,18,4.4624,4.429,25.02,True,OK,Школьная улица,w302066893
3,2,Хомутяновка,19,4.578,4.5447,17.49,True,OK,Школьная улица,w302066946
3,2,Хомутяновка,21,4.5835,4.5502,16.84,True,OK,Школьная улица,w302066953
3,2,Хомутяновка,23,,4.6408,15.79,True,OK,Школьная улица,w209287640
3,2,Хомутяновка,24,4.955,4.7515,9.67,True,OK,Школьная улица,w209287688
3,2,Хомутяновка,27,4.7504,4.717,16.98,True,OK,Школьная улица,w209287701
3,2,Хомутяновка,29,,4.7554,11.13,True,OK,Школьная улица,w209287646
3,2,Хомутяновка,39,4.6965,4.4127,33.28,True,OK,Школьная улица,w302066895
3,2,Хомутяновка,41,4.6074,4.3046,13.88,True,OK,Школьная улица,w302066922
3,2,Хомутяновка,134,4.4839,4.4571,14.64,True,OK,Школьная улица,w209287680
3,2,Хомутяновка,136,4.341,4.3076,14.74,True,OK,Школьная улица,w302066930
3,2,Хомутяновка,1,5.1708,5.0005,15.31,True,OK,переулок Бородина,w295998453
3,2,Хомутяновка,4,5.182,4.9893,33.36,True,OK,переулок Бородина,w295998427
3,2,Хомутяновка,5,5.0383,5.0049,37.46,True,OK,переулок Бородина,w295998451
3,2,Хомутяновка,6 кв. 1,5.1084,5.0438,15.74,True,OK,переулок Бородина,n4835076146
