uid,district,street,house,current_zone,snap_m,true_shortest_km,current_osrm_km,current_minus_true_km,overstated_gt_10pct,owner_review_required
w405000977,Протягайловка,улица Алеку Руссо,11,4,110.2,5.369,6.5296,1.1606,True,True
w405000975,Протягайловка,улица Алеку Руссо,12,4,78.4,5.369,6.5417,1.1727,True,True
w405000978,Протягайловка,улица Алеку Руссо,13,4,95.3,5.4938,6.5566,1.0628,True,True
w405000979,Протягайловка,улица Алеку Руссо,14,4,63.6,5.369,6.5681,1.1991,True,True
w405000981,Протягайловка,улица Алеку Руссо,15,4,70.2,5.4938,6.5819,1.0881,True,True
w424745276,Протягайловка,улица Алеку Руссо,16,4,51.5,5.369,6.5955,1.2265,True,True
w424745274,Протягайловка,улица Алеку Руссо,17,4,46.5,5.4938,6.6076,1.1138,True,True
w424745278,Протягайловка,улица Алеку Руссо,18,4,32.6,5.4938,6.6215,1.1277,True,True
w424745277,Протягайловка,улица Алеку Руссо,19,4,22.7,5.4938,6.6335,1.1397,True,True
w425915838,Протягайловка,улица Алеку Руссо,20,4,15.2,5.4938,6.648,1.1542,True,True
w425915837,Протягайловка,улица Алеку Руссо,21,4,18.2,5.4938,6.6573,1.1635,True,True
w441641177,Протягайловка,улица Алеку Руссо,22,4,27.0,5.4938,6.6745,1.1807,True,True
w441641179,Протягайловка,улица Алеку Руссо,23,4,28.4,5.4938,6.6757,1.1819,True,True
w442395866,Протягайловка,улица Алеку Руссо,24,4,54.5,5.4938,6.7041,1.2103,True,True
w441641178,Протягайловка,улица Алеку Руссо,25,4,60.7,5.4938,6.7103,1.2165,True,True
w442395865,Протягайловка,улица Алеку Руссо,26,4,60.3,5.4894,6.7275,1.2381,True,True
w441641182,Протягайловка,улица Алеку Руссо,27,4,85.2,5.4938,6.7347,1.2409,True,True
w442395864,Протягайловка,улица Алеку Руссо,28,4,54.8,5.5401,6.7545,1.2144,True,True
w441641823,Протягайловка,улица Алеку Руссо,29,4,82.0,5.5401,6.7632,1.2231,True,True
w442395863,Протягайловка,улица Алеку Руссо,30,4,57.2,5.5401,6.781,1.2409,True,True
w441641825,Протягайловка,улица Алеку Руссо,31,4,87.0,5.5401,6.7857,1.2456,True,True
w442395862,Протягайловка,улица Алеку Руссо,32,4,52.2,5.611,6.8088,1.1978,True,True
w441641826,Протягайловка,улица Алеку Руссо,33,4,61.3,5.7145,6.8122,1.0977,True,True
w441641827,Протягайловка,улица Алеку Руссо,35,4,37.5,5.7145,6.8374,1.1229,True,True
w441641829,Протягайловка,улица Алеку Руссо,37,4,15.6,5.7145,6.8644,1.1499,True,True
w441641830,Протягайловка,улица Алеку Руссо,38,4,19.5,5.7145,6.8603,1.1458,True,True
w231243206,Протягайловка,улица Космонавтов,1,4,19.0,5.8362,6.3477,0.5115,False,True
w231243208,Протягайловка,улица Космонавтов,1a,4,20.9,5.9001,6.3827,0.4826,False,True
n2337912625,Протягайловка,улица Космонавтов,2а,4,16.4,5.9001,6.3968,0.4967,False,True
w352042541,Протягайловка,улица Космонавтов,3,4,41.1,5.8362,6.3707,0.5345,False,True
w352160049,Протягайловка,улица Космонавтов,4,4,20.9,5.8362,6.349,0.5128,False,True
w352042540,Протягайловка,улица Космонавтов,5,4,56.7,5.8362,6.3884,0.5522,False,True
w231243205,Протягайловка,улица Космонавтов,6,4,25.7,5.8362,6.3465,0.5103,False,True
w352160030,Протягайловка,улица Космонавтов,7,4,36.7,5.9781,6.4426,0.4645,False,True
w352156643,Протягайловка,улица Космонавтов,12,4,19.4,5.728,6.2541,0.5261,False,True
n2337912620,Протягайловка,улица Космонавтов,46,4,19.2,6.2011,6.7461,0.545,False,True
w352285324,Протягайловка,улица Мира,1,3,39.5,4.6984,4.9001,0.2017,False,True
w352285325,Протягайловка,улица Мира,3,3,27.0,4.777,4.9238,0.1468,False,True
w352285315,Протягайловка,улица Мира,4,3,40.6,4.6674,4.8999,0.2325,False,True
w352285326,Протягайловка,улица Мира,5,3,11.7,4.777,4.9448,0.1678,False,True
w352285314,Протягайловка,улица Мира,6,3,31.8,4.777,4.9223,0.1453,False,True
w677073031,Протягайловка,улица Мира,7,3,25.3,4.777,4.9564,0.1794,False,True
w352285313,Протягайловка,улица Мира,8,3,23.4,4.777,4.9384,0.1614,False,True
w352285327,Протягайловка,улица Мира,9,3,24.2,4.8106,4.9931,0.1825,False,True
w339300187,Протягайловка,улица Мира,10,3,27.6,4.8106,4.9636,0.153,False,True
w352285330,Протягайловка,улица Мира,11,3,16.1,4.8508,5.0135,0.1627,False,True
w352265869,Протягайловка,улица Мира,12,3,31.4,4.8508,4.997,0.1462,False,True
w352316544,Протягайловка,улица Мира,13,3,26.6,4.8508,5.04,0.1892,False,True
w352316547,Протягайловка,улица Мира,14,3,32.2,4.8508,5.0403,0.1895,False,True
w352316543,Протягайловка,улица Мира,15,3,51.2,4.8508,5.0607,0.2099,False,True
w352317981,Протягайловка,улица Мира,16,3,50.6,4.8508,5.0616,0.2108,False,True
w352316545,Протягайловка,улица Мира,17,3,51.4,4.9699,5.0898,0.1199,False,True
w352317980,Протягайловка,улица Мира,18,3,59.3,4.9699,5.0795,0.1096,False,True
w352317984,Протягайловка,улица Мира,19,3,24.1,4.9699,5.1201,0.1502,False,True
w352317982,Протягайловка,улица Мира,20,3,39.7,4.9699,5.1012,0.1313,False,True
w352318381,Протягайловка,улица Мира,21,3,18.5,4.9699,5.1426,0.1727,False,True
w352317983,Протягайловка,улица Мира,22,3,25.7,4.9699,5.1212,0.1513,False,True
w352318377,Протягайловка,улица Мира,23,3,31.1,4.9699,5.1608,0.1909,False,True
w352316542,Протягайловка,улица Мира,24,3,27.8,4.9699,5.1435,0.1736,False,True
w352318380,Протягайловка,улица Мира,25,4,55.8,4.9699,5.8706,0.9007,True,True
w352316541,Протягайловка,улица Мира,26,3,32.5,4.9699,5.1608,0.1909,False,True
w352318379,Протягайловка,улица Мира,27,4,42.2,5.0788,5.8528,0.774,True,True
w352316540,Протягайловка,улица Мира,28,4,54.3,4.9699,5.8752,0.9053,True,True
w352318002,Протягайловка,улица Мира,29,4,17.1,5.0788,5.8177,0.7389,True,True
w352316539,Протягайловка,улица Мира,30,4,46.8,5.0788,5.8563,0.7775,True,True
w352318003,Протягайловка,улица Мира,31,4,49.1,5.0788,5.7666,0.6878,True,True
w352316538,Протягайловка,улица Мира,32,4,29.6,5.0788,5.8359,0.7571,True,True
w352161719,Протягайловка,улица Мира,33,3,23.3,5.2142,5.6618,0.4476,False,True
w352265862,Протягайловка,улица Мира,34,4,23.8,5.0788,5.8044,0.7256,True,True
w352265861,Протягайловка,улица Мира,36,4,37.1,5.0788,5.784,0.7052,True,True
w352265860,Протягайловка,улица Мира,38,4,62.1,5.0788,5.7556,0.6768,True,True
w352265859,Протягайловка,улица Мира,40,3,49.7,5.2142,5.7245,0.5103,False,True
w352265858,Протягайловка,улица Мира,42,3,29.7,5.2142,5.7015,0.4873,False,True
w428711653,Протягайловка,улица Мира,44,3,20.2,5.2142,5.6711,0.4569,False,True
w352161999,Протягайловка,улица Мира,46,3,19.2,5.2051,5.6486,0.4435,False,True
n2337948161,Протягайловка,улица Мунтяна,1,4,44.1,6.1764,6.7637,0.5873,False,True
w352680193,Протягайловка,улица Мунтяна,1,4,89.4,6.4361,6.8463,0.4102,False,True
w352334980,Протягайловка,улица Мунтяна,2,4,36.8,6.2229,6.7499,0.527,False,True
w352334984,Протягайловка,улица Мунтяна,2,4,25.2,6.2946,6.8095,0.5149,False,True
w353259236,Протягайловка,улица Мунтяна,3,4,70.5,6.4361,6.8648,0.4287,False,True
w353259629,Протягайловка,улица Мунтяна,5,4,36.4,6.4361,6.8996,0.4635,False,True
w352347156,Протягайловка,улица Мунтяна,6,4,67.2,6.2229,6.7865,0.5636,False,True
w353259631,Протягайловка,улица Мунтяна,7,4,18.0,6.4361,6.9264,0.4903,False,True
w352347160,Протягайловка,улица Мунтяна,8,4,86.2,6.4079,6.8098,0.4019,False,True
w424795691,Протягайловка,улица Мунтяна,9,4,34.4,6.4361,6.9665,0.5304,False,True
w352347162,Протягайловка,улица Мунтяна,10,4,94.4,6.4079,6.8305,0.4226,False,True
w426526607,Протягайловка,улица Мунтяна,11,4,57.5,6.4361,6.9904,0.5543,False,True
n2337948160,Протягайловка,улица Мунтяна,12,4,84.9,6.4361,6.8496,0.4135,False,True
w426526609,Протягайловка,улица Мунтяна,13,4,78.2,6.4361,7.0118,0.5757,False,True
n2337948159,Протягайловка,улица Мунтяна,14,4,92.3,6.4361,7.0265,0.5904,False,True
w428711640,Протягайловка,улица Мунтяна,14,4,94.7,6.4361,7.0281,0.592,False,True
w428711641,Протягайловка,улица Мунтяна,16,4,100.2,6.6575,7.0571,0.3996,False,True
w428711643,Протягайловка,улица Мунтяна,17,4,105.7,6.4361,7.0395,0.6034,False,True
w428711646,Протягайловка,улица Мунтяна,17а,4,100.9,6.6575,7.0563,0.3988,False,True
w428711642,Протягайловка,улица Мунтяна,18,4,80.5,6.6575,7.0764,0.4189,False,True
w428711649,Протягайловка,улица Мунтяна,21,4,61.4,6.6575,7.0972,0.4397,False,True
n2337929305,Протягайловка,улица Мунтяна,57,4,37.9,6.9902,7.5157,0.5255,False,True
w438040321,Протягайловка,улица Мунтяна,58,4,34.0,6.9902,7.5188,0.5286,False,True
w438040319,Протягайловка,улица Мунтяна,59,4,27.5,7.0671,7.5872,0.5201,False,True
n2337929304,Протягайловка,улица Мунтяна,60,4,30.3,7.0671,7.5365,0.4694,False,True
w438040320,Протягайловка,улица Мунтяна,60,4,33.0,7.0671,7.5375,0.4704,False,True
w438040314,Протягайловка,улица Мунтяна,64,4,23.3,7.0671,7.5799,0.5128,False,True
n2337929301,Протягайловка,улица Мунтяна,77,4,32.3,7.1377,7.9647,0.827,True,True
n4997938726,Протягайловка,улица Мунтяна,80,4,23.7,7.2169,7.7461,0.5292,False,True
n2337929300,Протягайловка,улица Мунтяна,84,4,25.3,7.188,7.9658,0.7778,True,True
n2337929299,Протягайловка,улица Мунтяна,86,4,19.2,7.2128,7.9987,0.7859,True,True
w438040299,Протягайловка,улица Мунтяна,91,4,52.5,7.3015,8.1519,0.8504,True,True
w438040297,Протягайловка,улица Мунтяна,93,4,75.3,7.4644,8.1915,0.7271,False,True
w352334985,Протягайловка,улица Мунтяна,98,4,33.5,6.2229,6.736,0.5131,False,True
w438037691,Протягайловка,улица Мунтяна,105,4,18.5,7.6128,8.5395,0.9267,True,True
w438040296,Протягайловка,улица Мунтяна,106,4,74.4,7.4644,8.1934,0.729,False,True
w438037579,Протягайловка,улица Мунтяна,107,4,19.2,7.674,8.4979,0.8239,True,True
w438037450,Протягайловка,улица Мунтяна,109,4,14.7,7.7021,8.5168,0.8147,True,True
