model_id,address_a,address_b,street_a,distance_m,zone_a,zone_b,fee_a_rub,fee_b_rub,price_jump_rub
CITY_K5R_dp_optimal_jenks,w303915703,w303915714,улица Тургенева,96.4,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915715,улица Тургенева,89.7,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915716,улица Тургенева,93.1,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915718,улица Тургенева,97.4,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915719,улица Тургенева,106.3,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915721,улица Тургенева,111.5,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915722,улица Тургенева,119.6,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915723,улица Тургенева,126.8,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w303915724,улица Тургенева,136.5,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w705816382,улица Тургенева,203.9,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w705834164,улица Тургенева,167.2,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915703,w705834165,улица Тургенева,164.3,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915713,Киевская улица,87.2,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915714,Киевская улица,87.2,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915715,Киевская улица,84.8,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915716,Киевская улица,91.9,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915718,Киевская улица,99.5,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915719,Киевская улица,110.8,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915721,Киевская улица,117.9,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915722,Киевская улица,127.3,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915723,Киевская улица,136.6,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w303915724,Киевская улица,147.5,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w705816382,Киевская улица,191.1,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w705834164,Киевская улица,155.4,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915704,w705834165,Киевская улица,154.0,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915713,улица Тургенева,148.9,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915714,улица Тургенева,144.4,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915715,улица Тургенева,135.4,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915716,улица Тургенева,135.8,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915718,улица Тургенева,136.6,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915719,улица Тургенева,142.1,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915721,улица Тургенева,144.3,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915722,улица Тургенева,149.7,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915723,улица Тургенева,152.9,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w303915724,улица Тургенева,159.7,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w705834164,улица Тургенева,215.6,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915705,w705834165,улица Тургенева,212.1,4,2,24,14,10
CITY_K5R_dp_optimal_jenks,w303915706,w303915713,улица Тургенева,152.2,4,2,24,14,10
