address_id,street,house_number,router_distance_km,nearest_threshold_km,distance_to_threshold_m,provisional_zone,neighbor_zone_discontinuity,snap_risk,manual_review_required,reason
w306217623,Донецкая улица,14,2.3466,2.424,77.4,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD
w306217624,улица 7 Ноября,11,2.3946,2.424,29.4,Zone 1,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306217625,улица 7 Ноября,9,2.4084,2.424,15.6,Zone 1,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306217626,улица 7 Ноября,7,2.4228,2.424,1.2,Zone 1,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306217627,улица 7 Ноября,5,2.4358,2.424,11.8,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306217628,Донецкая улица,12,2.3603,2.424,63.7,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306217629,Донецкая улица,10,2.3737,2.424,50.3,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306217630,Донецкая улица,8,2.3874,2.424,36.6,Zone 1,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306218430,Донецкая улица,6,2.4005,2.424,23.5,Zone 1,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306218431,Донецкая улица,4,2.4134,2.424,10.6,Zone 1,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306218432,Донецкая улица,2,2.4268,2.424,2.8,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306218434,улица Баумана,7,2.5093,2.424,85.3,Zone 2,True,False,True,WITHIN_100M_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306218435,улица 7 Ноября,1,2.4626,2.424,38.6,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306218436,улица 7 Ноября,3,2.4489,2.424,24.9,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306218442,переулок Баумана,11,2.3789,2.424,45.1,Zone 1,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306218443,переулок Баумана,9,2.3927,2.424,31.3,Zone 1,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306218449,переулок Баумана,13,2.5196,2.424,95.6,Zone 2,True,False,True,WITHIN_100M_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306218483,улица 7 Ноября,14,2.3263,2.424,97.7,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD
w306219464,улица Клары Цеткин,30,4.1930,4.076,117.0,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w306219465,Бельцкая улица,28,4.1479,4.076,71.9,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306219466,Бельцкая улица,26,4.1307,4.076,54.7,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306219468,Бельцкая улица,24,4.1121,4.076,36.1,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306219469,Бельцкая улица,22,4.0881,4.076,12.1,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306219470,Бельцкая улица,20,4.0701,4.076,5.9,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306219483,Бельцкая улица,18,4.0511,4.076,24.9,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306219486,Бельцкая улица,16,4.0303,4.076,45.7,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w306219488,улица Глядковской,12а,4.0189,4.076,57.1,Zone 2,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w306219489,улица Глядковской,14,3.9968,4.076,79.2,Zone 2,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w307843657,улица 7 Ноября,10,2.3546,2.424,69.4,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w307843660,улица 7 Ноября,12,2.3401,2.424,83.9,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD
w307843664,улица 7 Ноября,8,2.3683,2.424,55.7,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w307843665,улица 7 Ноября,6,2.3828,2.424,41.2,Zone 1,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w307843666,переулок Баумана,7,2.4080,2.424,16.0,Zone 1,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w307843667,переулок Баумана,5,2.4200,2.424,4.0,Zone 1,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w307843668,улица 7 Ноября,4,2.3950,2.424,29.0,Zone 1,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w307843670,улица 7 Ноября,2,2.4095,2.424,14.5,Zone 1,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w307843671,улица Баумана,9,2.5487,2.424,124.7,Zone 2,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w307843672,улица Баумана,11,2.4967,2.424,72.7,Zone 2,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w307843673,переулок Баумана,3,2.4329,2.424,8.9,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w307843674,переулок Баумана,1,2.4467,2.424,22.7,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w315618139,Железнодорожная улица,39,5.4452,5.577,131.8,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315618140,Железнодорожная улица,41,5.4591,5.577,117.9,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315618152,улица Гоголя,57,5.4167,5.577,160.3,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315618156,улица Гоголя,49,5.5238,5.577,53.2,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315618157,улица 40 лет Советской Пионерии,46,5.4354,5.577,141.6,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315618160,Железнодорожная улица,48,5.4502,5.577,126.8,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315618162,улица Гоголя,51,5.5415,5.577,35.5,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315618163,улица Гоголя,53,5.4509,5.577,126.1,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315618164,улица Гоголя,55,5.4364,5.577,140.6,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315618168,улица Гоголя,46,5.5226,5.577,54.4,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315618169,улица Гоголя,48,5.5406,5.577,36.4,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315618170,улица 40 лет Советской Пионерии,44,5.4353,5.577,141.7,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315618171,улица Матросова,15,5.5332,5.577,43.8,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w315618172,улица Осипенко,30,5.4657,5.577,111.3,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315801269,улица Ленина,200,5.8682,5.577,291.2,Zone 4,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w315807218,улица 40 лет Советской Пионерии,47,5.4875,5.577,89.5,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315807220,улица Осипенко,26,5.5125,5.577,64.5,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315807221,улица Осипенко,24,5.5309,5.577,46.1,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315807222,улица 40 лет Советской Пионерии,43,5.5697,5.577,7.3,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w315807223,улица 40 лет Советской Пионерии,3,5.6200,5.577,43.0,Zone 4,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w315807224,улица Осипенко,45,5.6284,5.577,51.4,Zone 4,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w315807231,улица Осипенко,47,5.5370,5.577,40.0,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w315807232,улица Гоголя,50,5.4507,5.577,126.3,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315807407,улица Спартака,17,5.4479,5.577,129.1,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315851303,улица Гоголя,52,5.4331,5.577,143.9,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315851304,улица Гоголя,54,5.4157,5.577,161.3,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315851307,улица Осипенко,49,5.5199,5.577,57.1,Zone 3,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w315851310,улица Осипенко,59,5.4329,5.577,144.1,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315851319,улица Осипенко,51,5.5034,5.577,73.6,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315851320,улица Осипенко,53,5.4854,5.577,91.6,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315851322,улица Осипенко,55,5.4689,5.577,108.1,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315851323,улица Осипенко,57,5.4507,5.577,126.3,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315851325,улица Осипенко,28,5.4868,5.577,90.2,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315851326,улица Ползунова,21,5.4888,5.577,88.2,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315851328,улица Спартака,19,5.4427,5.577,134.3,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w315851329,улица 40 лет Советской Пионерии,41,5.5633,5.577,13.7,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w315851332,улица 40 лет Советской Пионерии,5,5.6525,5.577,75.5,Zone 4,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w315851334,улица 40 лет Советской Пионерии,9,5.6708,5.577,93.8,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w315851335,улица Матросова,13,5.5779,5.577,0.9,Zone 4,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w316027473,Кишинёвская улица,54,4.4466,4.076,370.6,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w316027884,Кишинёвская улица,60,6.6352,5.577,1058.2,Zone 4,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w316645007,Железнодорожная улица,33,5.4516,5.577,125.4,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w316645008,Железнодорожная улица,31,5.4658,5.577,111.2,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w316645009,Железнодорожная улица,29,5.4799,5.577,97.1,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316645010,Железнодорожная улица,27,5.4932,5.577,83.8,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316645115,улица Ползунова,24,5.4249,5.577,152.1,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w316645117,улица Ползунова,22,5.4865,5.577,90.5,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316645118,улица Спартака,20,5.4754,5.577,101.6,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w316645120,Железнодорожная улица,23,5.5237,5.577,53.3,Zone 3,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w316645121,Железнодорожная улица,21,5.5868,5.577,9.8,Zone 4,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w316645123,улица Спартака,18,5.4749,5.577,102.1,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w316665821,улица Гоголя,45,5.5417,5.577,35.3,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316665822,Железнодорожная улица,42,5.4539,5.577,123.1,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w316758835,улица Гоголя,43,5.5626,5.577,14.4,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w316758836,Железнодорожная улица,40,5.4703,5.577,106.7,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w316758837,Железнодорожная улица,38,5.4846,5.577,92.4,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316758839,улица Гоголя,41,5.5773,5.577,0.3,Zone 4,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w316759038,улица Гоголя,39,5.5916,5.577,14.6,Zone 4,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w316759045,улица Гоголя,42,5.5425,5.577,34.5,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316759046,улица Гоголя,44,5.5221,5.577,54.9,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316759073,улица Осипенко,39,5.6313,5.577,54.3,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316759216,улица Гоголя,40,5.5602,5.577,16.8,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w316759217,улица Осипенко,37,5.6495,5.577,72.5,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316759219,улица Гоголя,38,5.5735,5.577,3.5,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w316759220,улица Осипенко,35,5.6636,5.577,86.6,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316759289,улица Осипенко,33,5.6818,5.577,104.8,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w316759464,улица Гоголя,36,5.5951,5.577,18.1,Zone 4,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w316759468,улица Осипенко,31,5.6973,5.577,120.3,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w316759508,улица Гоголя,34,5.6101,5.577,33.1,Zone 4,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316785287,Железнодорожная улица,34,5.5179,5.577,59.1,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w316785289,улица Спартака,30,5.5817,5.577,4.7,Zone 4,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
