address_id,territory,district,street,house_number,lat,lon,fixed_origin_lat,fixed_origin_lon,fixed_origin_km,metric_source,legacy_expected_km,delta_fixed_minus_legacy_km,provenance
n2323152069,Парканы,,улица Маяковского,1,46.82089,29.52545,46.82388,29.48313,5.396,central_km,5.432,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152070,Парканы,,Комсомольская улица,173,46.82134,29.52356,46.82388,29.48313,5.191,central_km,5.227,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152072,Парканы,,улица Маяковского,3,46.82101,29.52604,46.82388,29.48313,5.443,central_km,5.479,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152073,Парканы,,улица Маяковского,168,46.82126,29.52682,46.82388,29.48313,5.508,central_km,5.544,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152075,Парканы,,улица Будённого,24,46.82169,29.52634,46.82388,29.48313,5.549,central_km,5.585,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152078,Парканы,,улица Котовского,175,46.82162,29.52458,46.82388,29.48313,5.396,central_km,5.432,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152080,Парканы,,улица Чкалова,1,46.83521,29.52561,46.82388,29.48313,4.378,central_km,4.414,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152081,Парканы,,улица Чкалова,2,46.8351,29.52526,46.82388,29.48313,4.384,central_km,4.42,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152082,Парканы,,улица Чкалова,117,46.82712,29.52764,46.82388,29.48313,5.25,central_km,5.286,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152083,Парканы,,улица Чкалова,92,46.82769,29.52722,46.82388,29.48313,5.227,central_km,5.263,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152090,Парканы,,улица Пушкина,2,46.83498,29.51208,46.82388,29.48313,3.325,central_km,3.345,-0.02,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152091,Парканы,,улица Пушкина,1,46.83489,29.51173,46.82388,29.48313,3.312,central_km,3.348,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152094,Парканы,,Комсомольская улица,1,46.83525,29.51532,46.82388,29.48313,3.594,central_km,3.63,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152095,Парканы,,Комсомольская улица,20,46.83528,29.51582,46.82388,29.48313,3.618,central_km,3.653,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152097,Парканы,,улица Котовского,2,46.83517,29.51737,46.82388,29.48313,3.786,central_km,3.821,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152098,Парканы,,улица Котовского,1,46.83521,29.51788,46.82388,29.48313,3.786,central_km,3.821,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152099,Парканы,,улица Ворошилова,2,46.83514,29.5196,46.82388,29.48313,3.958,central_km,3.993,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152107,Парканы,,Пионерская улица,9,46.82795,29.52541,46.82388,29.48313,5.004,central_km,5.04,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152108,Парканы,,Пионерская улица,7,46.82771,29.52439,46.82388,29.48313,4.922,central_km,4.958,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152109,Парканы,,улица Ворошилова,95,46.8276,29.52373,46.82388,29.48313,4.853,central_km,4.888,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152111,Парканы,,Пионерская улица,32,46.82736,29.52431,46.82388,29.48313,4.902,central_km,4.937,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152112,Парканы,,улица Ворошилова,97,46.82729,29.52388,46.82388,29.48313,4.888,central_km,4.924,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152115,Парканы,,улица Фрунзе,122,46.82355,29.52706,46.82388,29.48313,5.463,central_km,5.498,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152117,Парканы,,улица Ворошилова,25,46.8333,29.52088,46.82388,29.48313,4.181,central_km,4.216,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152118,Парканы,,улица Ворошилова,27,46.833,29.52103,46.82388,29.48313,4.216,central_km,4.252,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152119,Парканы,,улица Ворошилова,30,46.8332,29.52032,46.82388,29.48313,4.178,central_km,4.214,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152120,Парканы,,улица Ворошилова,32а,46.83278,29.52056,46.82388,29.48313,4.228,central_km,4.264,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152121,Парканы,,улица Ворошилова,90,46.82765,29.52317,46.82388,29.48313,4.83,central_km,4.866,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152122,Парканы,,Пионерская улица,5,46.82704,29.5219,46.82388,29.48313,4.826,central_km,4.861,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152123,Парканы,,улица Котовского,101,46.82697,29.52142,46.82388,29.48313,4.755,central_km,4.791,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152124,Парканы,,улица Ворошилова,92,46.82724,29.52363,46.82388,29.48313,4.886,central_km,4.922,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152125,Парканы,,Пионерская улица,30,46.82714,29.52316,46.82388,29.48313,4.918,central_km,4.954,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152126,Парканы,,Пионерская улица,28,46.82684,29.52209,46.82388,29.48313,4.83,central_km,4.865,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152127,Парканы,,улица Котовского,103,46.82663,29.52163,46.82388,29.48313,4.796,central_km,4.832,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152128,Парканы,,улица Ворошилова,141,46.82332,29.52652,46.82388,29.48313,5.374,central_km,5.409,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152130,Парканы,,улица Будённого,155,46.82212,29.52715,46.82388,29.48313,5.62,central_km,5.656,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152131,Парканы,,улица Ворошилова,157,46.82188,29.52721,46.82388,29.48313,5.626,central_km,5.662,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152132,Парканы,,улица Маяковского,165,46.82127,29.52726,46.82388,29.48313,5.54,central_km,5.576,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152138,Парканы,,улица Котовского,31,46.83224,29.51829,46.82388,29.48313,4.12,central_km,4.14,-0.02,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152139,Парканы,,улица Котовского,26,46.83251,29.5177,46.82388,29.48313,4.118,central_km,4.154,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152140,Парканы,,улица Котовского,28,46.83216,29.51781,46.82388,29.48313,4.122,central_km,4.153,-0.031,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152145,Парканы,,Пионерская улица,100а,46.82676,29.52091,46.82388,29.48313,4.803,central_km,4.839,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152146,Парканы,,улица Котовского,102,46.8265,29.5212,46.82388,29.48313,4.796,central_km,4.832,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152148,Парканы,,Пионерская улица,26,46.8261,29.51989,46.82388,29.48313,4.598,central_km,4.634,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152149,Парканы,,Комсомольская улица,109,46.82633,29.5192,46.82388,29.48313,4.644,central_km,4.68,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152150,Парканы,,Комсомольская улица,111,46.82599,29.51951,46.82388,29.48313,4.58,central_km,4.616,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152151,Парканы,,Комсомольская улица,37,46.83211,29.51584,46.82388,29.48313,3.945,central_km,3.98,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152152,Парканы,,Комсомольская улица,39,46.83172,29.516,46.82388,29.48313,3.99,central_km,4.025,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152154,Парканы,,Комсомольская улица,42,46.83159,29.51541,46.82388,29.48313,3.862,central_km,3.897,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152155,Парканы,,Пионерская улица,98,46.82624,29.51868,46.82388,29.48313,4.517,central_km,4.553,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152157,Парканы,,Коммунистическая улица,41,46.82472,29.51984,46.82388,29.48313,4.746,central_km,4.782,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323152159,Парканы,,Комсомольская улица,100,46.82391,29.52039,46.82388,29.48313,4.819,central_km,4.855,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323214983,Бендеры,,улица Шестакова,66,46.81784,29.48478,46.82388,29.48313,0.934,central_km,1.256,-0.322,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323214991,Бендеры,,улица Шестакова,61,46.81864,29.48545,46.82388,29.48313,0.834,central_km,1.164,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323220898,Бендеры,,улица Шестакова,13,46.82499,29.48859,46.82388,29.48313,0.904,central_km,1.122,-0.218,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323227009,Бендеры,,улица Щорса,3,46.82754,29.48847,46.82388,29.48313,1.111,central_km,1.244,-0.133,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323261760,Бендеры,,Комсомольская улица,58,46.81807,29.48917,46.82388,29.48313,1.033,central_km,1.363,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323263963,Бендеры,,Московская улица,58,46.81969,29.48738,46.82388,29.48313,0.795,central_km,1.125,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323270281,Бендеры,,Молдавская улица,15А,46.817,29.48989,46.82388,29.48313,1.161,central_km,1.491,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323271510,Бендеры,,Комсомольская улица,62,46.81801,29.49008,46.82388,29.48313,1.041,central_km,1.371,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323280410,Бендеры,,улица Ткаченко,4в,46.82897,29.48888,46.82388,29.48313,1.266,central_km,1.399,-0.133,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323280446,Бендеры,,улица Ткаченко,19,46.83082,29.49057,46.82388,29.48313,1.51,central_km,1.643,-0.133,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323343667,Парканы,,Пионерская улица,2,46.82494,29.51491,46.82388,29.48313,4.341,central_km,4.376,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323343668,Парканы,,Комсомольская улица,168,46.81989,29.52433,46.82388,29.48313,5.392,central_km,5.427,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323343670,Парканы,,улица Пушкина,47,46.83134,29.51358,46.82388,29.48313,3.733,central_km,3.768,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323343672,Парканы,,улица Пушкина,46,46.8315,29.51319,46.82388,29.48313,3.724,central_km,3.759,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323343677,Парканы,,улица Пушкина,48,46.83065,29.51376,46.82388,29.48313,3.807,central_km,3.81,-0.003,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2323343678,Парканы,,улица Пушкина,101,46.82593,29.51756,46.82388,29.48313,4.406,central_km,4.441,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
