address_id,territory,street,house_number,lat,lon,source_object_type,normalized_object_type,deliverable_address_status,exclusion_reason,manual_review_required
w352307863,Бендеры,улица Тельмана,16,46.80998,29.46445,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307864,Бендеры,улица Тельмана,14,46.81014,29.4646,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307865,Бендеры,улица Тельмана,12,46.8103,29.46474,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307867,Бендеры,улица Тельмана,10,46.81038,29.46491,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307869,Бендеры,улица Тельмана,8,46.81049,29.46503,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307870,Бендеры,улица Тельмана,6,46.81069,29.46527,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307871,Бендеры,улица Тельмана,4,46.81087,29.46547,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307872,Бендеры,улица Тельмана,2,46.81107,29.4656,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307873,Бендеры,Загородная улица,17,46.81123,29.46537,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307875,Бендеры,Загородная улица,19,46.81106,29.46518,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309081,Бендеры,Загородная улица,20,46.81155,29.4653,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309082,Бендеры,Загородная улица,22,46.81142,29.46516,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309084,Бендеры,улица Пирогова,4,46.81201,29.46446,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309085,Бендеры,улица Пирогова,2,46.81211,29.46458,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309529,Бендеры,улица Пирогова,1,46.8119,29.46483,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309763,Бендеры,улица Пирогова,10,46.81161,29.46393,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309767,Бендеры,переулок Пирогова,6,46.81183,29.46417,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309768,Бендеры,переулок Пирогова,8,46.81257,29.46362,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309769,Бендеры,улица Менделеева,5,46.81282,29.46352,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309772,Бендеры,улица Франко,4,46.81279,29.46398,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309774,Бендеры,улица Франко,6,46.81263,29.46413,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309776,Бендеры,переулок Пирогова,4,46.81233,29.46394,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309777,Бендеры,улица Франко,8,46.81248,29.46427,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352309779,Бендеры,переулок Пирогова,2,46.81221,29.46412,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312092,Бендеры,улица Пирогова,3,46.8117,29.46465,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312093,Бендеры,улица Пирогова,5,46.81161,29.46444,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312096,Бендеры,улица Пирогова,7,46.81148,29.46433,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312097,Бендеры,улица Пирогова,9,46.81138,29.46421,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312099,Бендеры,Загородная улица,24,46.81132,29.46503,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312100,Бендеры,Загородная улица,21,46.8109,29.46493,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312102,Бендеры,Загородная улица,26,46.8112,29.46489,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312105,Бендеры,Загородная улица,28,46.8111,29.4647,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312106,Бендеры,улица Пирогова,11,46.81126,29.46403,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312107,Бендеры,улица Пирогова,13,46.81112,29.46384,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312109,Бендеры,улица Пирогова,19,46.81076,29.46344,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312110,Бендеры,улица Пирогова,17,46.8109,29.46357,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312112,Бендеры,улица Пирогова,15,46.811,29.46384,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312113,Бендеры,улица Фрунзе,13,46.81046,29.46241,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312114,Бендеры,улица Фрунзе,11,46.81062,29.46215,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312119,Бендеры,улица Пирогова,14,46.81069,29.4627,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312123,Бендеры,Загородная улица,30,46.81098,29.46459,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312124,Бендеры,Загородная улица,32,46.81087,29.46442,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312126,Бендеры,Загородная улица,23,46.81062,29.46454,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312127,Бендеры,Загородная улица,34,46.81079,29.46434,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312128,Бендеры,Загородная улица,36,46.81071,29.4643,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312130,Бендеры,Загородная улица,38а,46.81072,29.4641,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312131,Бендеры,Загородная улица,25,46.81051,29.46435,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312132,Бендеры,Загородная улица,27,46.81028,29.46408,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312134,Бендеры,Загородная улица,29,46.81013,29.46396,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312135,Бендеры,Загородная улица,42а,46.8103,29.46368,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312136,Бендеры,Загородная улица,40,46.81039,29.46384,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352312139,Бендеры,Загородная улица,38,46.81052,29.46391,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313147,Бендеры,улица Фрунзе,5,46.8111,29.46133,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313148,Бендеры,улица Фрунзе,7,46.81095,29.46161,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313149,Бендеры,улица Фрунзе,9,46.81087,29.46191,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313152,Бендеры,переулок Менделеева,5,46.81226,29.46178,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313153,Бендеры,переулок Менделеева,8,46.81193,29.46173,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313154,Бендеры,переулок Менделеева,6,46.81204,29.46151,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313155,Бендеры,переулок Менделеева,3,46.81237,29.46158,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313157,Бендеры,улица Асаке,1,46.81246,29.46142,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313159,Бендеры,улица Асаке,43,46.81272,29.46171,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313160,Бендеры,улица Асаке,41г,46.81287,29.46181,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313728,Бендеры,улица Асаке,62,46.81239,29.46094,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313729,Бендеры,переулок Менделеева,4,46.81217,29.46132,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313730,Бендеры,улица Асаке,2,46.81226,29.46118,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313737,Протягайловка,переулок Куйбышева,7,46.81808,29.45419,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352313738,Бендеры,улица Бориса Главана,19,46.81758,29.45539,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352314106,Бендеры,улица Бориса Главана,42,46.81785,29.45521,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352314156,Бендеры,улица Бориса Главана,44,46.81764,29.45452,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352314365,Бендеры,улица Бориса Главана,17,46.81749,29.4559,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352314367,Бендеры,улица Бориса Главана,15,46.81754,29.45617,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352314370,Бендеры,улица Бориса Главана,13,46.81749,29.45662,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352314379,Бендеры,улица Бориса Главана,11,46.81743,29.45726,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352316538,Протягайловка,улица Мира,32,46.82088,29.45145,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352316539,Протягайловка,улица Мира,30,46.82072,29.45158,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352316540,Протягайловка,улица Мира,28,46.82059,29.45175,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352316541,Протягайловка,улица Мира,26,46.82039,29.45183,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352316542,Протягайловка,улица Мира,24,46.82028,29.45201,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352316543,Протягайловка,улица Мира,15,46.81941,29.45196,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352316544,Протягайловка,улица Мира,13,46.81931,29.45225,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352316545,Протягайловка,улица Мира,17,46.81964,29.45178,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352316547,Протягайловка,улица Мира,14,46.81946,29.45262,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352317980,Протягайловка,улица Мира,18,46.81976,29.45235,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352317981,Протягайловка,улица Мира,16,46.81963,29.45249,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352317982,Протягайловка,улица Мира,20,46.81993,29.45221,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352317983,Протягайловка,улица Мира,22,46.82009,29.45209,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352317984,Протягайловка,улица Мира,19,46.8199,29.45164,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352318002,Протягайловка,улица Мира,29,46.82087,29.45091,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352318003,Протягайловка,улица Мира,31,46.82129,29.45064,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352318007,Протягайловка,Комсомольская улица,60,46.82193,29.44949,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352318377,Протягайловка,улица Мира,23,46.82023,29.45139,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352318379,Протягайловка,улица Мира,27,46.82059,29.45112,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352318380,Протягайловка,улица Мира,25,46.82044,29.45121,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352318381,Протягайловка,улица Мира,21,46.82009,29.45151,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352322795,Протягайловка,Комсомольская улица,36,46.81973,29.45056,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352325330,Протягайловка,Комсомольская улица,20,46.81862,29.45128,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
